Date,url,code,Company,Description
2012/06/26,searsholdings.com,Sears,Sears Holdings Corporation,"Sears Holdings Corporation (NASDAQ: SHLD) is the nation's fourth largest broadline retailer with approximately 3,900 full-line and specialty retail stores in the United States and Canada.  Sears Holdings is the leading home appliance retailer as well as a leader in tools, lawn and garden, consumer electronics and automotive repair and maintenance.  Sears Holdings is the 2010 ENERGY STAR® Retail Partner of the Year.  Key proprietary brands include Kenmore, Craftsman and DieHard, and a broad apparel  Formore information, visit Sears Holdings' website at"
2013/05/09,searsholdings.com,Sears,Sears Holdings Corporation,"Sears Holdings Corporation (NASDAQ: SHLD) is the nation's fourth largest broadline retailer with approximately 3,900 full-line and specialty retail stores in the United States and Canada.  Sears Holdings is the leading home appliance retailer as well as a leader in tools, lawn and garden, consumer electronics and automotive repair and maintenance.  Sears Holdings is the 2010 ENERGY STAR® Retail Partner of the Year.  Key proprietary brands include Kenmore, Craftsman and DieHard, and a broad apparel  Formore information, visit Sears Holdings' website at"
2014/07/17,searsholdings.com,Sears,Sears Holdings Corporation,"Sears Holdings Corporation (NASDAQ: SHLD) is the nation's fourth largest broadline retailer with approximately 3,900 full-line and specialty retail stores in the United States and Canada.  Sears Holdings is the leading home appliance retailer as well as a leader in tools, lawn and garden, consumer electronics and automotive repair and maintenance.  Sears Holdings is the 2010 ENERGY STAR® Retail Partner of the Year.  Key proprietary brands include Kenmore, Craftsman and DieHard, and a broad apparel  Formore information, visit Sears Holdings' website at"
2013/05/09,security-innovation.org,Security,Security Innovation Network,"The mission of the Security Innovation Network is to advance innovation and enable global collaboration betweenthe public and private sectors to defeat Cybersecurity threats.  SINETincreases awareness between builders, buyers, researchers and investorsin the Cybersecurity domain, in particular the Defense Industrial Baseand the Federal Government.  SINET utilizes a top down - bottom up,mutually beneficial and trust based approach to accelerate innovationand increases business opportunities"
2011/05/19,sequoiacap.com,Sequoia,Sequoia Capital,"Sequoia Capital is a world leading venture capital firm located on Sand Hill Road. It is a private equity and venture capital firm specializing in incubation, seed stage, start-up stage, early stage, and growth stage investments in private companies.  It also invests in public companies.  The firm seeks to invest in all sectors with a focus on services including financial services, healthcare, Internet, outsourcing, retail, and wireless; mobile; technology; software including application, infrastructure, data management, and wireless; systems including networking, infrastructure, security, and wireless; components including semiconductors with a focus on analog and mixed signal, networking, multimedia, and programmable and wireless components; and energy including alternative energy, conventional energy, energy efficiency, energy storage, and energy services. "
2011/10/05,sequoiacap.com,Sequoia,Sequoia Capital,"Sequoia Capital is a world leading venture capital firm located on Sand Hill Road. It is a private equity and venture capital firm specializing in incubation, seed stage, start-up stage, early stage, and growth stage investments in private companies.  It also invests in public companies.  The firm seeks to invest in all sectors with a focus on services including financial services, healthcare, Internet, outsourcing, retail, and wireless; mobile; technology; software including application, infrastructure, data management, and wireless; systems including networking, infrastructure, security, and wireless; components including semiconductors with a focus on analog and mixed signal, networking, multimedia, and programmable and wireless components; and energy including alternative energy, conventional energy, energy efficiency, energy storage, and energy services. "
2012/02/29,sequoiacap.com,Sequoia,Sequoia Capital,"Sequoia Capital is a world leading venture capital firm located on Sand Hill Road. It is a private equity and venture capital firm specializing in incubation, seed stage, start-up stage, early stage, and growth stage investments in private companies.  It also invests in public companies.  The firm seeks to invest in all sectors with a focus on services including financial services, healthcare, Internet, outsourcing, retail, and wireless; mobile; technology; software including application, infrastructure, data management, and wireless; systems including networking, infrastructure, security, and wireless; components including semiconductors with a focus on analog and mixed signal, networking, multimedia, and programmable and wireless components; and energy including alternative energy, conventional energy, energy efficiency, energy storage, and energy services. "
2012/06/26,sequoiacap.com,Sequoia,Sequoia Capital,"Sequoia Capital is a world leading venture capital firm located on Sand Hill Road. It is a private equity and venture capital firm specializing in incubation, seed stage, start-up stage, early stage, and growth stage investments in private companies.  It also invests in public companies.  The firm seeks to invest in all sectors with a focus on services including financial services, healthcare, Internet, outsourcing, retail, and wireless; mobile; technology; software including application, infrastructure, data management, and wireless; systems including networking, infrastructure, security, and wireless; components including semiconductors with a focus on analog and mixed signal, networking, multimedia, and programmable and wireless components; and energy including alternative energy, conventional energy, energy efficiency, energy storage, and energy services. "
2013/05/09,sequoiacap.com,Sequoia,Sequoia Capital,"Sequoia Capital is a world leading venture capital firm located on Sand Hill Road. It is a private equity and venture capital firm specializing in incubation, seed stage, start-up stage, early stage, and growth stage investments in private companies.  It also invests in public companies.  The firm seeks to invest in all sectors with a focus on services including financial services, healthcare, Internet, outsourcing, retail, and wireless; mobile; technology; software including application, infrastructure, data management, and wireless; systems including networking, infrastructure, security, and wireless; components including semiconductors with a focus on analog and mixed signal, networking, multimedia, and programmable and wireless components; and energy including alternative energy, conventional energy, energy efficiency, energy storage, and energy services. "
2014/07/17,sequoiacap.com,Sequoia,Sequoia Capital,"Sequoia Capital is a world leading venture capital firm located on Sand Hill Road. It is a private equity and venture capital firm specializing in incubation, seed stage, start-up stage, early stage, and growth stage investments in private companies.  It also invests in public companies.  The firm seeks to invest in all sectors with a focus on services including financial services, healthcare, Internet, outsourcing, retail, and wireless; mobile; technology; software including application, infrastructure, data management, and wireless; systems including networking, infrastructure, security, and wireless; components including semiconductors with a focus on analog and mixed signal, networking, multimedia, and programmable and wireless components; and energy including alternative energy, conventional energy, energy efficiency, energy storage, and energy services. "
2015/02/17,sequoiacap.com,Sequoia,Sequoia Capital,"Sequoia Capital is a world leading venture capital firm located on Sand Hill Road. It is a private equity and venture capital firm specializing in incubation, seed stage, start-up stage, early stage, and growth stage investments in private companies.  It also invests in public companies.  The firm seeks to invest in all sectors with a focus on services including financial services, healthcare, Internet, outsourcing, retail, and wireless; mobile; technology; software including application, infrastructure, data management, and wireless; systems including networking, infrastructure, security, and wireless; components including semiconductors with a focus on analog and mixed signal, networking, multimedia, and programmable and wireless components; and energy including alternative energy, conventional energy, energy efficiency, energy storage, and energy services. "
2015/11/10,sequoiacap.com,Sequoia,Sequoia Capital,"Sequoia Capital is a world leading venture capital firm located on Sand Hill Road. It is a private equity and venture capital firm specializing in incubation, seed stage, start-up stage, early stage, and growth stage investments in private companies.  It also invests in public companies.  The firm seeks to invest in all sectors with a focus on services including financial services, healthcare, Internet, outsourcing, retail, and wireless; mobile; technology; software including application, infrastructure, data management, and wireless; systems including networking, infrastructure, security, and wireless; components including semiconductors with a focus on analog and mixed signal, networking, multimedia, and programmable and wireless components; and energy including alternative energy, conventional energy, energy efficiency, energy storage, and energy services. "
2016/03/17,sequoiacap.com,Sequoia,Sequoia Capital,"Sequoia Capital is a world leading venture capital firm located on Sand Hill Road. It is a private equity and venture capital firm specializing in incubation, seed stage, start-up stage, early stage, and growth stage investments in private companies.  It also invests in public companies.  The firm seeks to invest in all sectors with a focus on services including financial services, healthcare, Internet, outsourcing, retail, and wireless; mobile; technology; software including application, infrastructure, data management, and wireless; systems including networking, infrastructure, security, and wireless; components including semiconductors with a focus on analog and mixed signal, networking, multimedia, and programmable and wireless components; and energy including alternative energy, conventional energy, energy efficiency, energy storage, and energy services. "
2016/09/11,sequoiacap.com,Sequoia,Sequoia Capital,"Sequoia Capital is a world leading venture capital firm located on Sand Hill Road. It is a private equity and venture capital firm specializing in incubation, seed stage, start-up stage, early stage, and growth stage investments in private companies.  It also invests in public companies.  The firm seeks to invest in all sectors with a focus on services including financial services, healthcare, Internet, outsourcing, retail, and wireless; mobile; technology; software including application, infrastructure, data management, and wireless; systems including networking, infrastructure, security, and wireless; components including semiconductors with a focus on analog and mixed signal, networking, multimedia, and programmable and wireless components; and energy including alternative energy, conventional energy, energy efficiency, energy storage, and energy services. "
2017/03/11,sequoiacap.com,Sequoia,Sequoia Capital,"Sequoia Capital is a world leading venture capital firm located on Sand Hill Road. It is a private equity and venture capital firm specializing in incubation, seed stage, start-up stage, early stage, and growth stage investments in private companies.  It also invests in public companies.  The firm seeks to invest in all sectors with a focus on services including financial services, healthcare, Internet, outsourcing, retail, and wireless; mobile; technology; software including application, infrastructure, data management, and wireless; systems including networking, infrastructure, security, and wireless; components including semiconductors with a focus on analog and mixed signal, networking, multimedia, and programmable and wireless components; and energy including alternative energy, conventional energy, energy efficiency, energy storage, and energy services. "
2017/11/14,sequoiacap.com,Sequoia,Sequoia Capital,"Sequoia Capital is a world leading venture capital firm located on Sand Hill Road. It is a private equity and venture capital firm specializing in incubation, seed stage, start-up stage, early stage, and growth stage investments in private companies.  It also invests in public companies.  The firm seeks to invest in all sectors with a focus on services including financial services, healthcare, Internet, outsourcing, retail, and wireless; mobile; technology; software including application, infrastructure, data management, and wireless; systems including networking, infrastructure, security, and wireless; components including semiconductors with a focus on analog and mixed signal, networking, multimedia, and programmable and wireless components; and energy including alternative energy, conventional energy, energy efficiency, energy storage, and energy services. "
2018/02/11,sequoiacap.com,Sequoia,Sequoia Capital,"Sequoia Capital is a world leading venture capital firm located on Sand Hill Road. It is a private equity and venture capital firm specializing in incubation, seed stage, start-up stage, early stage, and growth stage investments in private companies.  It also invests in public companies.  The firm seeks to invest in all sectors with a focus on services including financial services, healthcare, Internet, outsourcing, retail, and wireless; mobile; technology; software including application, infrastructure, data management, and wireless; systems including networking, infrastructure, security, and wireless; components including semiconductors with a focus on analog and mixed signal, networking, multimedia, and programmable and wireless components; and energy including alternative energy, conventional energy, energy efficiency, energy storage, and energy services. "
2014/07/17,--2,Serendipity,Serendipity,"Serendipity is reinventing the Business Intelligence and Analytics space by delivering a new tool that consumerizes the big data analytics space.   Today, most of an organization's data is looked inside databases to be accessed only by trained data scientists.   With the Serendipity service, users can interact with the data in natural language - meaning they can just type a question into the tool.   The tool then applies leading-edge machine learning principles to discover relationships in the data, delivers interactive visualizations, and utilizes social learning to build intelligence back into the tool.   With this focus on delivering a consumer-grade experience on Big Data, Serendipity will allow the everyday user to garner the powerful insights that large data sets provide. "
2014/07/17,shapesecurity.com,Shape,Shape,"We are developing a completely new type of web security product. Shape alters the economics of web hacking.  We shift costs from defenders to attackers, forcing hackers to spend much more to achieve much less.  Our military-grade technology doesn't rely on past signatures, so it uniquely protects against zero-day and other advanced threats. "
2015/02/17,shapesecurity.com,Shape,Shape,"We are developing a completely new type of web security product. Shape alters the economics of web hacking.  We shift costs from defenders to attackers, forcing hackers to spend much more to achieve much less.  Our military-grade technology doesn't rely on past signatures, so it uniquely protects against zero-day and other advanced threats. "
2015/11/10,shapesecurity.com,Shape,Shape,"We are developing a completely new type of web security product. Shape alters the economics of web hacking.  We shift costs from defenders to attackers, forcing hackers to spend much more to achieve much less.  Our military-grade technology doesn't rely on past signatures, so it uniquely protects against zero-day and other advanced threats. "
2016/03/17,shapesecurity.com,Shape,Shape,"We are developing a completely new type of web security product. Shape alters the economics of web hacking.  We shift costs from defenders to attackers, forcing hackers to spend much more to achieve much less.  Our military-grade technology doesn't rely on past signatures, so it uniquely protects against zero-day and other advanced threats. "
2016/09/11,shapesecurity.com,Shape,Shape,"We are developing a completely new type of web security product. Shape alters the economics of web hacking.  We shift costs from defenders to attackers, forcing hackers to spend much more to achieve much less.  Our military-grade technology doesn't rely on past signatures, so it uniquely protects against zero-day and other advanced threats. "
2017/03/11,shapesecurity.com,Shape,Shape,"We are developing a completely new type of web security product. Shape alters the economics of web hacking.  We shift costs from defenders to attackers, forcing hackers to spend much more to achieve much less.  Our military-grade technology doesn't rely on past signatures, so it uniquely protects against zero-day and other advanced threats. "
2017/11/14,shapesecurity.com,Shape,Shape,"We are developing a completely new type of web security product. Shape alters the economics of web hacking.  We shift costs from defenders to attackers, forcing hackers to spend much more to achieve much less.  Our military-grade technology doesn't rely on past signatures, so it uniquely protects against zero-day and other advanced threats. "
2018/02/11,shapesecurity.com,Shape,Shape,"We are developing a completely new type of web security product. Shape alters the economics of web hacking.  We shift costs from defenders to attackers, forcing hackers to spend much more to achieve much less.  Our military-grade technology doesn't rely on past signatures, so it uniquely protects against zero-day and other advanced threats. "
2018/09/11,shapesecurity.com,Shape,Shape,"We are developing a completely new type of web security product. Shape alters the economics of web hacking.  We shift costs from defenders to attackers, forcing hackers to spend much more to achieve much less.  Our military-grade technology doesn't rely on past signatures, so it uniquely protects against zero-day and other advanced threats. "
2019/07/16,shapesecurity.com,Shape,Shape,"We are developing a completely new type of web security product. Shape alters the economics of web hacking.  We shift costs from defenders to attackers, forcing hackers to spend much more to achieve much less.  Our military-grade technology doesn't rely on past signatures, so it uniquely protects against zero-day and other advanced threats. "
2015/11/10,driveshift.com,Shift,Shift,"Shift is a San Francisco-based startup that is transforming the buying, selling, and servicing of used cars into a technology-driven, hassle-free experience.  With Shift, one of their friendly car enthusiasts will work as your personal concierge from start to finish, whether it’s bringing a test drive to your door or providing an instant appraisal for the car you want to sell.  All of their cars pass a rigorous inspection and come with a seven day money-back guarantee.  Financing is also provided on most vehicles.  Basically, they save you money, time, and the aggravation of working with a used car dealer. "
2016/03/17,driveshift.com,Shift,Shift,"Shift is a San Francisco-based startup that is transforming the buying, selling, and servicing of used cars into a technology-driven, hassle-free experience.  With Shift, one of their friendly car enthusiasts will work as your personal concierge from start to finish, whether it’s bringing a test drive to your door or providing an instant appraisal for the car you want to sell.  All of their cars pass a rigorous inspection and come with a seven day money-back guarantee.  Financing is also provided on most vehicles.  Basically, they save you money, time, and the aggravation of working with a used car dealer. "
2016/09/11,driveshift.com,Shift,Shift,"Shift is a San Francisco-based startup that is transforming the buying, selling, and servicing of used cars into a technology-driven, hassle-free experience.  With Shift, one of their friendly car enthusiasts will work as your personal concierge from start to finish, whether it’s bringing a test drive to your door or providing an instant appraisal for the car you want to sell.  All of their cars pass a rigorous inspection and come with a seven day money-back guarantee.  Financing is also provided on most vehicles.  Basically, they save you money, time, and the aggravation of working with a used car dealer. "
2017/03/11,driveshift.com,Shift,Shift,"Shift is a San Francisco-based startup that is transforming the buying, selling, and servicing of used cars into a technology-driven, hassle-free experience.  With Shift, one of their friendly car enthusiasts will work as your personal concierge from start to finish, whether it’s bringing a test drive to your door or providing an instant appraisal for the car you want to sell.  All of their cars pass a rigorous inspection and come with a seven day money-back guarantee.  Financing is also provided on most vehicles.  Basically, they save you money, time, and the aggravation of working with a used car dealer. "
2017/11/14,driveshift.com,Shift,Shift,"Shift is a San Francisco-based startup that is transforming the buying, selling, and servicing of used cars into a technology-driven, hassle-free experience.  With Shift, one of their friendly car enthusiasts will work as your personal concierge from start to finish, whether it’s bringing a test drive to your door or providing an instant appraisal for the car you want to sell.  All of their cars pass a rigorous inspection and come with a seven day money-back guarantee.  Financing is also provided on most vehicles.  Basically, they save you money, time, and the aggravation of working with a used car dealer. "
2018/02/11,driveshift.com,Shift,Shift,"Shift is a San Francisco-based startup that is transforming the buying, selling, and servicing of used cars into a technology-driven, hassle-free experience.  With Shift, one of their friendly car enthusiasts will work as your personal concierge from start to finish, whether it’s bringing a test drive to your door or providing an instant appraisal for the car you want to sell.  All of their cars pass a rigorous inspection and come with a seven day money-back guarantee.  Financing is also provided on most vehicles.  Basically, they save you money, time, and the aggravation of working with a used car dealer. "
2018/09/11,driveshift.com,Shift,Shift,"Shift is a San Francisco-based startup that is transforming the buying, selling, and servicing of used cars into a technology-driven, hassle-free experience.  With Shift, one of their friendly car enthusiasts will work as your personal concierge from start to finish, whether it’s bringing a test drive to your door or providing an instant appraisal for the car you want to sell.  All of their cars pass a rigorous inspection and come with a seven day money-back guarantee.  Financing is also provided on most vehicles.  Basically, they save you money, time, and the aggravation of working with a used car dealer. "
2019/07/16,driveshift.com,Shift,Shift,"Shift is a San Francisco-based startup that is transforming the buying, selling, and servicing of used cars into a technology-driven, hassle-free experience.  With Shift, one of their friendly car enthusiasts will work as your personal concierge from start to finish, whether it’s bringing a test drive to your door or providing an instant appraisal for the car you want to sell.  All of their cars pass a rigorous inspection and come with a seven day money-back guarantee.  Financing is also provided on most vehicles.  Basically, they save you money, time, and the aggravation of working with a used car dealer. "
2012/02/29,shoretel.com,ShoreTel ,ShoreTel ,"ShoreTel is the provider of brilliantly simple Unified Communications (UC) solutions based on its award-winning IP business phone system.  With our Unified Communications solution, enterprises trade complexity for plug-and-play simplicity in integrated voice, video, data, and mobile communication. ShoreTel delivers an award-winning UC system that is purpose-built for IP, and designed to be as easy to manage and scale across sites and geographies as it is to deploy and use.  The solution's open ecosystem and unique distributed architecture means it fits right in with existing infrastructure, and works seamlessly with business applications and processes. Along with its low total cost of ownership, a ShoreTel UC system helps organizations leverage their most valuable assets: people and information. Whether they are using our brilliantly simple solution to replace old phone systems, to upgrade to unified communications, or to modernize their contact centers, organizations worldwide consistently give ShoreTel the highest ratings for customer satisfaction.  ShoreTel is based in Sunnyvale, California, and has regional offices in Austin, Texas, United Kingdom, Sydney, Australia and Munich, Germany.  "
2012/06/26,shoretel.com,ShoreTel ,ShoreTel ,"ShoreTel is the provider of brilliantly simple Unified Communications (UC) solutions based on its award-winning IP business phone system.  With our Unified Communications solution, enterprises trade complexity for plug-and-play simplicity in integrated voice, video, data, and mobile communication. ShoreTel delivers an award-winning UC system that is purpose-built for IP, and designed to be as easy to manage and scale across sites and geographies as it is to deploy and use.  The solution's open ecosystem and unique distributed architecture means it fits right in with existing infrastructure, and works seamlessly with business applications and processes. Along with its low total cost of ownership, a ShoreTel UC system helps organizations leverage their most valuable assets: people and information. Whether they are using our brilliantly simple solution to replace old phone systems, to upgrade to unified communications, or to modernize their contact centers, organizations worldwide consistently give ShoreTel the highest ratings for customer satisfaction.  ShoreTel is based in Sunnyvale, California, and has regional offices in Austin, Texas, United Kingdom, Sydney, Australia and Munich, Germany.  "
2013/05/09,shoretel.com,ShoreTel ,ShoreTel ,"ShoreTel is the provider of brilliantly simple Unified Communications (UC) solutions based on its award-winning IP business phone system.  With our Unified Communications solution, enterprises trade complexity for plug-and-play simplicity in integrated voice, video, data, and mobile communication. ShoreTel delivers an award-winning UC system that is purpose-built for IP, and designed to be as easy to manage and scale across sites and geographies as it is to deploy and use.  The solution's open ecosystem and unique distributed architecture means it fits right in with existing infrastructure, and works seamlessly with business applications and processes. Along with its low total cost of ownership, a ShoreTel UC system helps organizations leverage their most valuable assets: people and information. Whether they are using our brilliantly simple solution to replace old phone systems, to upgrade to unified communications, or to modernize their contact centers, organizations worldwide consistently give ShoreTel the highest ratings for customer satisfaction.  ShoreTel is based in Sunnyvale, California, and has regional offices in Austin, Texas, United Kingdom, Sydney, Australia and Munich, Germany.  "
2014/07/17,shoretel.com,ShoreTel ,ShoreTel ,"ShoreTel is the provider of brilliantly simple Unified Communications (UC) solutions based on its award-winning IP business phone system.  With our Unified Communications solution, enterprises trade complexity for plug-and-play simplicity in integrated voice, video, data, and mobile communication. ShoreTel delivers an award-winning UC system that is purpose-built for IP, and designed to be as easy to manage and scale across sites and geographies as it is to deploy and use.  The solution's open ecosystem and unique distributed architecture means it fits right in with existing infrastructure, and works seamlessly with business applications and processes. Along with its low total cost of ownership, a ShoreTel UC system helps organizations leverage their most valuable assets: people and information. Whether they are using our brilliantly simple solution to replace old phone systems, to upgrade to unified communications, or to modernize their contact centers, organizations worldwide consistently give ShoreTel the highest ratings for customer satisfaction.  ShoreTel is based in Sunnyvale, California, and has regional offices in Austin, Texas, United Kingdom, Sydney, Australia and Munich, Germany.  "
2017/11/14,siemens.com,Siemens,Siemens,"Siemens is a global powerhouse focusing on the areas of electrification, automation and digitalization.  One of the world’s largest producers of energy-efficient, resource-saving technologies, Siemens is a leading supplier of systems for power generation and transmission as well as medical diagnosis.  In infrastructure and industry solutions the company plays a pioneering role.  "
2018/02/11,siemens.com,Siemens,Siemens,"Siemens is a global powerhouse focusing on the areas of electrification, automation and digitalization.  One of the world’s largest producers of energy-efficient, resource-saving technologies, Siemens is a leading supplier of systems for power generation and transmission as well as medical diagnosis.  In infrastructure and industry solutions the company plays a pioneering role.  "
2018/09/11,siemens.com,Siemens,Siemens,"Siemens is a global powerhouse focusing on the areas of electrification, automation and digitalization.  One of the world’s largest producers of energy-efficient, resource-saving technologies, Siemens is a leading supplier of systems for power generation and transmission as well as medical diagnosis.  In infrastructure and industry solutions the company plays a pioneering role.  "
2019/07/16,siemens.com,Siemens,Siemens,"Siemens is a global powerhouse focusing on the areas of electrification, automation and digitalization.  One of the world’s largest producers of energy-efficient, resource-saving technologies, Siemens is a leading supplier of systems for power generation and transmission as well as medical diagnosis.  In infrastructure and industry solutions the company plays a pioneering role.  "
2019/11/12,siemens.com,Siemens,Siemens,"Siemens is a global powerhouse focusing on the areas of electrification, automation and digitalization.  One of the world’s largest producers of energy-efficient, resource-saving technologies, Siemens is a leading supplier of systems for power generation and transmission as well as medical diagnosis.  In infrastructure and industry solutions the company plays a pioneering role.  "
2018/09/11,simplr.ai,Simplr,Simplr,"Simplr is the entrepreneur’s customer service outsourcing solution.  Through its AI- and human-driven platform, Simplr gives small businesses access to high-quality, 24/7 customer support that’s scalable and affordable.  Simplr is incubated by Asurion, the largest technology protection and support provider in the world.  Serving more than 305 million customers today, Asurion boasts a 23-year-old legacy of customer experience excellence. "
2019/07/16,simplr.ai,Simplr,Simplr,"Simplr is the entrepreneur’s customer service outsourcing solution.  Through its AI- and human-driven platform, Simplr gives small businesses access to high-quality, 24/7 customer support that’s scalable and affordable.  Simplr is incubated by Asurion, the largest technology protection and support provider in the world.  Serving more than 305 million customers today, Asurion boasts a 23-year-old legacy of customer experience excellence. "
2013/05/09,snapchat.com,Snapchat,Snapchat,Snapchat is the fastest way to share a moment with friends and family on iOS and Android. 
2014/07/17,snapchat.com,Snapchat,Snapchat,Snapchat is the fastest way to share a moment with friends and family on iOS and Android. 
2015/02/17,snapchat.com,Snapchat,Snapchat,Snapchat is the fastest way to share a moment with friends and family on iOS and Android. 
2015/11/10,snapchat.com,Snapchat,Snapchat,Snapchat is the fastest way to share a moment with friends and family on iOS and Android. 
2016/03/17,snapchat.com,Snapchat,Snapchat,Snapchat is the fastest way to share a moment with friends and family on iOS and Android. 
2016/09/11,snapchat.com,Snapchat,Snapchat,Snapchat is the fastest way to share a moment with friends and family on iOS and Android. 
2017/03/11,snapchat.com,Snapchat,Snapchat,Snapchat is the fastest way to share a moment with friends and family on iOS and Android. 
2017/11/14,snapchat.com,Snapchat,Snapchat,Snapchat is the fastest way to share a moment with friends and family on iOS and Android. 
2018/02/11,snapchat.com,Snapchat,Snapchat,Snapchat is the fastest way to share a moment with friends and family on iOS and Android. 
2011/05/19,sony.com,sony ,Sony,"Sony is a leading manufacturer of audio, video, communications, and information technology products for the consumer and professional markets.  Its motion picture, television, computer entertainment, music and online businesses make Sony one of the most comprehensive entertainment and technology companies in the world.   Sony recorded consolidated annual sales of approximately $78 billion for the fiscal year ended March 31, 2010, and it employs 167,900 people worldwide. "
2011/10/05,sony.com,sony ,Sony,"Sony is a leading manufacturer of audio, video, communications, and information technology products for the consumer and professional markets.  Its motion picture, television, computer entertainment, music and online businesses make Sony one of the most comprehensive entertainment and technology companies in the world.   Sony recorded consolidated annual sales of approximately $78 billion for the fiscal year ended March 31, 2010, and it employs 167,900 people worldwide. "
2012/02/29,sony.com,sony ,Sony,"Sony is a leading manufacturer of audio, video, communications, and information technology products for the consumer and professional markets.  Its motion picture, television, computer entertainment, music and online businesses make Sony one of the most comprehensive entertainment and technology companies in the world.   Sony recorded consolidated annual sales of approximately $78 billion for the fiscal year ended March 31, 2010, and it employs 167,900 people worldwide. "
2012/06/26,sony.com,sony ,Sony,"Sony is a leading manufacturer of audio, video, communications, and information technology products for the consumer and professional markets.  Its motion picture, television, computer entertainment, music and online businesses make Sony one of the most comprehensive entertainment and technology companies in the world.   Sony recorded consolidated annual sales of approximately $78 billion for the fiscal year ended March 31, 2010, and it employs 167,900 people worldwide. "
2013/05/09,sony.com,sony ,Sony,"Sony is a leading manufacturer of audio, video, communications, and information technology products for the consumer and professional markets.  Its motion picture, television, computer entertainment, music and online businesses make Sony one of the most comprehensive entertainment and technology companies in the world.   Sony recorded consolidated annual sales of approximately $78 billion for the fiscal year ended March 31, 2010, and it employs 167,900 people worldwide. "
2014/07/17,sony.com,sony ,Sony,"Sony is a leading manufacturer of audio, video, communications, and information technology products for the consumer and professional markets.  Its motion picture, television, computer entertainment, music and online businesses make Sony one of the most comprehensive entertainment and technology companies in the world.   Sony recorded consolidated annual sales of approximately $78 billion for the fiscal year ended March 31, 2010, and it employs 167,900 people worldwide. "
2015/02/17,sony.com,sony ,Sony,"Sony is a leading manufacturer of audio, video, communications, and information technology products for the consumer and professional markets.  Its motion picture, television, computer entertainment, music and online businesses make Sony one of the most comprehensive entertainment and technology companies in the world.   Sony recorded consolidated annual sales of approximately $78 billion for the fiscal year ended March 31, 2010, and it employs 167,900 people worldwide. "
2017/03/11,sony.com,sony ,Sony,"Sony is a leading manufacturer of audio, video, communications, and information technology products for the consumer and professional markets.  Its motion picture, television, computer entertainment, music and online businesses make Sony one of the most comprehensive entertainment and technology companies in the world.   Sony recorded consolidated annual sales of approximately $78 billion for the fiscal year ended March 31, 2010, and it employs 167,900 people worldwide. "
2011/05/19,splunk.com,Splunk  ,Splunk  ,"Splunk is the world’s leading software used to monitor, report and analyze live streaming IT data as well as terabytes of historical data – located on-premises or in the cloud.  More than 1,850 organizations in 70 countries use Splunk to gain valuable insights from their IT data to improve service levels, reduce IT operations costs, mitigate security risks, and drive new levels of operational visibility. "
2011/10/05,splunk.com,Splunk  ,Splunk  ,"Splunk is the world’s leading software used to monitor, report and analyze live streaming IT data as well as terabytes of historical data – located on-premises or in the cloud.  More than 1,850 organizations in 70 countries use Splunk to gain valuable insights from their IT data to improve service levels, reduce IT operations costs, mitigate security risks, and drive new levels of operational visibility. "
2012/02/29,splunk.com,Splunk  ,Splunk  ,"Splunk is the world’s leading software used to monitor, report and analyze live streaming IT data as well as terabytes of historical data – located on-premises or in the cloud.  More than 1,850 organizations in 70 countries use Splunk to gain valuable insights from their IT data to improve service levels, reduce IT operations costs, mitigate security risks, and drive new levels of operational visibility. "
2012/06/26,splunk.com,Splunk  ,Splunk  ,"Splunk is the world’s leading software used to monitor, report and analyze live streaming IT data as well as terabytes of historical data – located on-premises or in the cloud.  More than 1,850 organizations in 70 countries use Splunk to gain valuable insights from their IT data to improve service levels, reduce IT operations costs, mitigate security risks, and drive new levels of operational visibility. "
2013/05/09,splunk.com,Splunk  ,Splunk  ,"Splunk is the world’s leading software used to monitor, report and analyze live streaming IT data as well as terabytes of historical data – located on-premises or in the cloud.  More than 1,850 organizations in 70 countries use Splunk to gain valuable insights from their IT data to improve service levels, reduce IT operations costs, mitigate security risks, and drive new levels of operational visibility. "
2014/07/17,splunk.com,Splunk  ,Splunk  ,"Splunk is the world’s leading software used to monitor, report and analyze live streaming IT data as well as terabytes of historical data – located on-premises or in the cloud.  More than 1,850 organizations in 70 countries use Splunk to gain valuable insights from their IT data to improve service levels, reduce IT operations costs, mitigate security risks, and drive new levels of operational visibility. "
2015/02/17,splunk.com,Splunk  ,Splunk  ,"Splunk is the world’s leading software used to monitor, report and analyze live streaming IT data as well as terabytes of historical data – located on-premises or in the cloud.  More than 1,850 organizations in 70 countries use Splunk to gain valuable insights from their IT data to improve service levels, reduce IT operations costs, mitigate security risks, and drive new levels of operational visibility. "
2015/11/10,splunk.com,Splunk  ,Splunk  ,"Splunk is the world’s leading software used to monitor, report and analyze live streaming IT data as well as terabytes of historical data – located on-premises or in the cloud.  More than 1,850 organizations in 70 countries use Splunk to gain valuable insights from their IT data to improve service levels, reduce IT operations costs, mitigate security risks, and drive new levels of operational visibility. "
2016/03/17,splunk.com,Splunk  ,Splunk  ,"Splunk is the world’s leading software used to monitor, report and analyze live streaming IT data as well as terabytes of historical data – located on-premises or in the cloud.  More than 1,850 organizations in 70 countries use Splunk to gain valuable insights from their IT data to improve service levels, reduce IT operations costs, mitigate security risks, and drive new levels of operational visibility. "
